user,localityId, localityName, dataId, x, y, latitude, longitude, zone, altitude, horiz_precision, vert_precision, planeType, dip, dipAzimuth, strike, declination, unitId, timedate, notes,dike ID,pole_trend,pole_plunge
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 39d1d9bb1c3df77cbad1e10ee8d73f40,402986.7179,5043015.582,45.53391906,-94.24248931, 15T,3,5,-1, Dike orientation ,78.38788605,141.7753601,51.77536011,0.10498333, Diabase Dike, Mon Jul 23 11:36:42 2018, ,NED3,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, a0e2ee48dd85035647d2a635d0f3a09e,402997.3962,5043019.497,45.53395577,-94.24235336, 15T,4,5,-1, Dike orientation ,74.16483307,143.8349762,53.8349762,0.10498333, Diabase Dike, Mon Jul 23 11:34:07 2018, ,NED3,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, a319f2f3eea4e1dac5708ff524821b18,403040.142,5043030.474,45.5340605,-94.2418082, 15T,3,5,-1, Dike orientation ,81.03838348,136.4930878,46.49308777,0.10498333, Diabase Dike, Mon Jul 23 11:25:13 2018, ,NED3,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 5ae616563e948f640d73e877b63c5de6,403035.7741,5043028.25,45.53403988,-94.24186368, 15T,3,5,-1, Dike orientation ,77.09610748,135.3232727,45.32327271,0.10498333, Diabase Dike, Mon Jul 23 11:24:37 2018, ,NED3,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, d02b022b87ef27afc8a96e0b4e4b319d,403035.7741,5043028.25,45.53403988,-94.24186368, 15T,3,5,-1, Dike orientation ,76.61230469,135.4711914,45.47119141,0.10498333, Diabase Dike, Mon Jul 23 11:24:30 2018, ,NED3,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 6307543e0ef64fcaa4df1fcc5f6af12d,403063.9422,5042949.118,45.5333317,-94.24148734, 15T,3,5,-1, Dike orientation ,89,338.6053467,248.6053467,0.10498333, Diabase Dike, Mon Jul 23 11:16:46 2018, ,NED3,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 76f529f545f66e5a7b6720d55718df46,403065.8844,5042951.523,45.53335362,-94.24146295, 15T,3,5,-1, Dike orientation ,84.19506073,350.5488892,260.5488892,0.10498333, Diabase Dike, Mon Jul 23 11:15:51 2018, ,NED3,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 98a5b3f8b89a592547d65c2bff9c8d7e,403635.8853,5042590.841,45.530187,-94.234093, 15T,343.359974,5,3, Dike planes,80,152,62,0.91, Diabase dike , Fri Jul 27 13:00:45 2018, ,NED19,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 4fb849f47040c70ddaec9fe6c9dd1aca,403633.5218,5042592.535,45.530202,-94.234124, 15T,343.647741,5,3, Dike planes,79,139,49,0.91, Diabase dike , Fri Jul 27 12:59:46 2018, ,NED19,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 90709b3bdcb5c10c233a86a0f9ec0144,403808.4263,5043061.811,45.534449,-94.231977, 15T,339.248079,5,3, Dike planes,89,46,316,0.91, Diabase dike , Fri Jul 27 11:43:40 2018, ,NWD1,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 8aa2d74af77b02b6ee1eb700051d1e6f,403806.8941,5043060.927,45.534441,-94.231996, 15T,338.867946,5,4, Dike planes,86,233,143,0.91, Diabase dike , Fri Jul 27 11:43:19 2018, ,NWD1,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, c9ba7ce43278dc8aecfd1eb4cb9016e7,403805.5146,5043061.465,45.534446,-94.232014, 15T,341.999974,5,4, Dike planes,89,230,140,0.91, Diabase dike , Fri Jul 27 11:42:53 2018, ,NWD1,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 76968e72fac2703cc1882a1d8ff89c46,403852.6825,5043028.854,45.534159,-94.231404, 15T,344.622835,5,3, Dike planes,82,154,64,0.91, Diabase dike , Fri Jul 27 11:36:51 2018, NED17 out of place block,NED17OOP,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 625a22464dd0008914427c7395fffee5,403853.5474,5043030.186,45.534171,-94.231393, 15T,342.915578,5,3, Dike planes,89,169,79,0.91, Diabase dike , Fri Jul 27 11:36:12 2018, Out of place block sampled as NED17 9 to 11,NED17OOP,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, c054ab344ae753d37a24ca44e3d1b8cc,403854.9744,5043022.075,45.534098,-94.231373, 15T,348.220503,5,3, Dike planes,77,143,53,0.91, Diabase dike , Fri Jul 27 10:59:43 2018, NED17 out of place block,NED17OOP,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 53a913cf270d12c63b2def521c079740,403851.24,5043021.015,45.534088,-94.231421, 15T,341.019352,5,3, Dike planes,78,148,58,0.91, Diabase dike , Fri Jul 27 10:58:27 2018, Out of place block sampled for NE17 9 to 11,NED17OOP,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 3b392533761e2036ba0406047a8a85e5,403848.0978,5043021.274,45.53409,-94.231461, 15T,344.98952,5,3, Dike planes,87,222,132,0.91, Diabase dike , Fri Jul 27 08:53:37 2018, NWD1,NWD1,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 427a9b360ae58e3fb39bd343ab0a8e3e,403848.2782,5043021.582,45.534093,-94.231459, 15T,342.712225,5,3, Dike planes,89,221,131,0.91, Diabase dike , Fri Jul 27 08:52:13 2018, NWD1,NWD1,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 49f72ae1414d6abf318b56b955b78b36,403849.5875,5043019.591,45.534075,-94.231442, 15T,346.112364,5,3, Dike planes,89,229,139,0.91, Diabase dike , Fri Jul 27 08:50:53 2018, NWD1,NWD1,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, ccaf5d08641e36639f701bf108e0812e,403633.2843,5042594.97,45.530224,-94.234128, 15T,347.215878,5,3, Dike planes,82,146,56,0.91, Diabase dike , Thu Jul 26 18:23:27 2018, ,NED19,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, cd1b728a2792173ce3ae47d572200a29,403633.2843,5042594.97,45.530224,-94.234128, 15T,347.215878,5,3, Dike planes,75,140,50,0.91, Diabase dike , Thu Jul 26 18:23:06 2018, ,NED19,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 38b2cdf73ee09e3da00f1f40ecbba718,403915.9438,5042702.611,45.531231,-94.23053, 15T,335.454714,5,3, Dike planes,85,169,79,0.91, Diabase dike , Thu Jul 26 17:19:21 2018, ,NED18,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, c6dfd2783b78f389d77ac5ba877c4aab,403915.9438,5042702.611,45.531231,-94.23053, 15T,335.454714,5,3, Dike planes,89,173,83,0.91, Diabase dike , Thu Jul 26 17:19:13 2018, ,NED18,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 37ea15ec80650e620d566b79777cfc03,403913.6915,5042700.452,45.531212,-94.230558, 15T,336.025578,5,3, Dike planes,83,163,73,0.91, Diabase dike , Thu Jul 26 17:15:43 2018, ,NED18,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 49fd40f7cba18bfbc1ce89b4b9e2162b,403911.4893,5042703.271,45.531237,-94.230587, 15T,337.471012,5,3, Dike planes,80,158,68,0.91, Diabase dike , Thu Jul 26 17:13:42 2018, ,NED18,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 42c50f55814781eaa20cf6d441da2b99,403879.4847,5042987.194,45.533787,-94.231052, 15T,336.408207,5,3, Dike planes,89,49,319,0.91, Diabase dike , Thu Jul 26 13:34:04 2018, ,NWD1,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 0790600b844a27f9f639796781d847bb,403788.1525,5043337.215,45.536925,-94.232291, 15T,331.077702,5,3, Dike planes,85,156,66,0.91, Diabase dike , Thu Jul 26 09:53:30 2018, ,NED15,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, ed2e19571e4d8642b6bd669eb9fb0322,403788.5723,5043337.697,45.536929,-94.232285, 15T,331.645451,5,3, Dike planes,84,162,72,0.91, Diabase dike , Thu Jul 26 09:53:14 2018, ,NED15,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, abbc0ba86c8b044448483a44c6dcc7ed,403274.2969,5043124.274,45.534937,-94.238829, 15T,334.586857,5,3, Dike planes,89,346,256,0.91, Diabase dike , Wed Jul 25 14:37:36 2018, ,NED14,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 63e3f7bc8c66f331d49a8015bdb47a6c,403250.1457,5043121.959,45.534913,-94.239137, 15T,342.349288,5,3, Dike planes,85,337,247,0.91, Diabase dike , Wed Jul 25 13:18:15 2018, ,NED12,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 63b4f21b4d8d9dcf7baf99053491779f,403255.0823,5043128.808,45.534975,-94.239075, 15T,342.950782,5,3, Dike planes,89,320,230,0.91, Diabase dike , Wed Jul 25 13:15:57 2018, ,NED12,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, dd4fee12a058ec463433b0bf201569c9,403272.0651,5043128.118,45.534971,-94.238858, 15T,340.514286,5,4, Dike planes,85,151,61,0.91, Diabase dike , Wed Jul 25 12:29:26 2018, ,NED13,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 5e0187d40dd03507f3312b9bd880257f,402984.9505,5042856.568,45.532488,-94.24248, 15T,340.321232,5,4, Dike planes,83,321,231,0.91, Diabase dike , Wed Jul 25 10:21:55 2018, NED11,NED11,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, f5ad93a0fca183eaca0185fbb5ac1475,402988.8706,5042856.074,45.532484,-94.24243, 15T,338.679996,5,3, Dike planes,86,316,226,0.91, Diabase dike , Wed Jul 25 10:21:15 2018, NED11,NED11,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 0eb0aaada1b8dfa22ebe449f45cc59a7,402988.129,5042857.222,45.532494,-94.24244, 15T,337.920353,5,4, Dike planes,81,320,230,0.91, Diabase dike , Wed Jul 25 10:21:00 2018, NED11,NED11,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 1b252bf080e9ca53f9a0535477a42028,402985.0549,5042860.777,45.532526,-94.24248, 15T,342.05994,5,4, Dike planes,78,325,235,0.91, Diabase dike , Wed Jul 25 10:20:05 2018, NED11,NED11,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 4fb7ff47216fec7e4d00804fd8a899af,402998.6193,5042881.536,45.532714,-94.24231, 15T,342.279005,5,3, Dike planes,86,152,62,0.91, Diabase dike , Wed Jul 25 09:21:22 2018, NED9 ,NED9,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, f47400db0aa094c1e30b436063895b97,402994.4379,5042883.349,45.53273,-94.242364, 15T,342.275333,5,4, Dike planes,89,148,58,0.91, Diabase dike , Wed Jul 25 09:21:14 2018, NED9 ,NED9,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 60b27aad8ffe43932c274286cabf8183,403000.1615,5042879.246,45.532694,-94.24229, 15T,342.275333,5,4, Dike planes,86,148,58,0.91, Diabase dike , Wed Jul 25 09:21:05 2018, ,NED9,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, ee1849b46b3f6a4f83f0dfe77b48e6d1,403079.1622,5042933.462,45.533193,-94.241289, 15T,340.765626,5,3, Dike planes,89,333,243,0.91, Diabase dike , Wed Jul 25 09:17:30 2018, ,NED8,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 219050d6cc01160a4cd80deb843d99f3,403079.6217,5042933.544,45.533194,-94.241283, 15T,341.153846,5,3, Dike planes,89,315,225,0.91, Diabase dike , Wed Jul 25 09:17:19 2018, ,NED8,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 4ee2fad6907d57358401393080742d8b,403006.6901,5042904.331,45.532921,-94.242212, 15T,341.892521,5,4, Dike planes,82,201,111,0.91, Diabase dike , Tue Jul 24 14:00:24 2018, ,NED7,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, ba2567ba30662ce55962429ed5db46e7,403006.6901,5042904.331,45.532921,-94.242212, 15T,341.892521,5,4, Dike planes,73,20,290,0.91, Diabase dike , Tue Jul 24 14:00:18 2018, ,NED7,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 6209b6de6f0a4c8a110253c4b2f0af6b,403001.688,5042904.706,45.532923,-94.242276, 15T,340.972355,5,4, Dike planes,85,202,112,0.91, Diabase dike , Tue Jul 24 13:59:45 2018, ,NED7,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, f745b7f1146d6628373f4d316fcea46f,402998.2627,5042900.372,45.532884,-94.242319, 15T,340.790592,10,4, Dike planes,86,188,98,0.91, Diabase dike , Tue Jul 24 13:59:39 2018, ,NED7,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, b237a896144b93463f888399e7046c1b,403025.159,5042921.807,45.533081,-94.241979, 15T,339.574537,5,3, Dike planes,86,143,53,0.91, Diabase dike , Tue Jul 24 10:21:08 2018, ,NED5,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, e8e9e40fd06b5c8472666bbdae28514b,403024.2716,5042921.146,45.533074,-94.24199, 15T,339.592211,5,3, Dike planes,86,155,65,0.91, Diabase dike , Tue Jul 24 10:20:45 2018, ,NED5,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, ff7327bfe2f6ff0e45480715305816ca,403042.5073,5042926.937,45.533129,-94.241757, 15T,342.137516,5,3, Dike planes,86,148,58,0.91, Diabase dike , Mon Jul 23 12:14:49 2018, ,NED5,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, cec638393896a1887a67a8f7bab01b0a,403033.3583,5043045.16,45.534192,-94.241898, 15T,337.55402,5,3, Dike planes,88,334,244,0.91, Diabase dike , Mon Jul 23 11:55:00 2018, ,NED2,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, c5a39a0ea35a927adeec849c341cec3b,403030.7342,5043043.524,45.534177,-94.241931, 15T,336.660221,5,3, Dike planes,79,143,53,0.91, Diabase dike , Mon Jul 23 11:53:32 2018, ,NED2,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, f0d970dd4bb5c1c2188f137acc372ab0,402991.8943,5043013.793,45.533904,-94.242423, 15T,337.926701,5,3, Dike planes,77,168,78,0.91, Diabase dike , Mon Jul 23 11:37:27 2018, ,NED3,,
Rob,7a639dde7610e07d541f6eefea48851d, Locality 1, 4be6f023a19de41e78a6b321f6b3b805,402995.5236,5043015.66,45.533921,-94.242377, 15T,346.216316,5,3, Dike planes,69,156,66,0.91, Diabase dike , Mon Jul 23 11:37:10 2018, ,NED3,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 6e729d69031c4d6e2b92dd42c9f33bac,401379.2815,5043116.638,45.53460269,-94.26309178, 15T,3,5,-1, Dike orientation ,88.52741241,155.6727448,65.67274475,0.93869019, Diabase Dike, Sat Aug 10 17:19:11 2019,not sampled for pmag,NED37,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, a84c169180387cbf3d0efa62bc98bad8,401374.5045,5043128.393,45.5347078,-94.26315531, 15T,3,5,-1, Dike orientation ,89,338.8919678,248.8919678,0.93869019, Diabase Dike, Sat Aug 10 17:18:37 2019,not sampled for pmag,NED37,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 72bad296a9a1e3c2ac0a99324a0ef1e2,401372.1976,5043132.379,45.53474334,-94.26318565, 15T,3,5,-1, Dike orientation ,89,154.4528503,64.45285034,0.93869019, Diabase Dike, Sat Aug 10 17:18:19 2019,not sampled for pmag,NED37,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 4d13883e0e2479eebdc8af55bde7c347,401378.4677,5043127.739,45.53470247,-94.26310443, 15T,4,5,-1, Dike orientation ,86.2614975,339.686615,249.686615,0.93869019, Diabase Dike, Sat Aug 10 17:18:02 2019,not sampled for pmag,NED37,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, aede1a0dadafab58b8bdd7aaf241a7eb,401382.7249,5043120.807,45.5346407,-94.26304853, 15T,4,5,-1, Dike orientation ,89,340.197113,250.197113,0.93869019, Diabase Dike, Sat Aug 10 17:17:49 2019,not sampled for pmag,NED37,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 69edae964949ffdc752ae4259da29179,401382.6011,5043118.35,45.53461857,-94.26304962, 15T,4,10,-1, Dike orientation ,87.64216614,159.3681793,69.36817932,0.93869019, Diabase Dike, Sat Aug 10 17:17:39 2019,not sampled for pmag,NED37,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, a2f1b8e054f84e403f47d5d06d3bc736,401382.0137,5043113.05,45.53457079,-94.26305607, 15T,3,5,-1, Dike orientation ,89,152.4842835,62.48428345,0.93869019, Diabase Dike, Sat Aug 10 17:17:19 2019,not sampled for pmag,NED37,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 0e9d3c741a0e03f24a89039c71be8c9f,401382.0137,5043113.05,45.53457079,-94.26305607, 15T,3,5,-1, Dike orientation ,87.04685211,147.2795258,57.27952576,0.93869019, Diabase Dike, Sat Aug 10 17:17:05 2019,not sampled for pmag,NED37,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 339455e020b412c041cbcfda9ffb8d9f,401382.1502,5043112.159,45.53456279,-94.26305414, 15T,3,5,-1, Dike orientation ,85.81974792,149.2285767,59.22857666,0.93869019, Diabase Dike, Sat Aug 10 17:16:54 2019,not sampled for pmag,NED37,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 705a541c04c4a91c553954df196c137c,401383.2154,5043111.211,45.53455441,-94.26304031, 15T,4,5,-1, Dike orientation ,89,341.2839356,251.2839356,0.93869019, Diabase Dike, Sat Aug 10 17:16:43 2019,not sampled for pmag,NED37,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, cc434f20a0805ce89cd873f47c21c6ac,401383.2154,5043111.211,45.53455441,-94.26304031, 15T,4,5,-1, Dike orientation ,88.39402771,161.9694214,71.96942139,0.93869019, Diabase Dike, Sat Aug 10 17:16:38 2019,not sampled for pmag,NED37,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 5de129ec666a2167049328ccc1145b5c,401384.1654,5043113.343,45.53457373,-94.26302858, 15T,3,5,-1, Dike orientation ,88.75728607,152.4204407,62.42044067,0.93869019, Diabase Dike, Sat Aug 10 17:16:22 2019,not sampled for pmag,NED37,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 8aa685c72fb26cb6b1b773cdeac10bf9,401360.333,5043122.198,45.53465005,-94.26333552, 15T,3,10,-1, Dike orientation ,81.96937561,152.7262726,62.72627258,0.93869019, Diabase Dike, Sat Aug 10 16:28:56 2019,,NED36,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 445a2bdc642100eec3098a675af7eff4,401361.3564,5043124.837,45.53467393,-94.26332295, 15T,3,10,-1, Dike orientation ,79.0945816,160.0854187,70.0854187,0.93869019, Diabase Dike, Sat Aug 10 16:28:46 2019,,NED36,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 3ea28bed429031c28304dd40c7446b78,401363.1107,5043122.336,45.53465168,-94.26329998, 15T,3,10,-1, Dike orientation ,76.82643127,156.0452881,66.04528809,0.93869019, Diabase Dike, Sat Aug 10 16:28:24 2019,,NED36,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 424cfb66fc33d879c8ec72203415c54b,401365.6393,5043122.45,45.53465306,-94.26326763, 15T,3,10,-1, Dike orientation ,74.61607361,163.507309,73.50730896,0.93869019, Diabase Dike, Sat Aug 10 16:27:56 2019,,NED36,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, c36bae9d6dd9c3d5635c8fecf8164157,401365.6393,5043122.45,45.53465306,-94.26326763, 15T,3,10,-1, Dike orientation ,83.49311829,153.9537506,63.95375061,0.93869019, Diabase Dike, Sat Aug 10 16:27:49 2019,,NED36,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 658fb6fcef3f561eb37be1534093e016,401365.6393,5043122.45,45.53465306,-94.26326763, 15T,3,10,-1, Dike orientation ,74.30702209,157.188446,67.18844604,0.93869019, Diabase Dike, Sat Aug 10 16:27:37 2019,,NED36,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 1a14bde16cd8caa0c49939dbda21ac35,401364.0866,5043122.372,45.53465214,-94.26328749, 15T,3,10,-1, Dike orientation ,74.68097687,157.6226959,67.62269592,0.93869019, Diabase Dike, Sat Aug 10 16:27:30 2019,,NED36,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 7542b0e528e728852f5edac05508f371,402992.756,5042943.848,45.53327437,-94.24239778, 15T,3,10,-1, Dike orientation ,82.07689667,135.8896942,45.88969421,0.93869019, Diabase Dike, Sat Aug 10 13:46:23 2019,,NED35,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 92ce5b90e956d953127d28cb6773bda0,402992.2879,5042940.679,45.53324578,-94.24240314, 15T,3,10,-1, Dike orientation ,85.45439911,151.41008,61.41007996,0.93869019, Diabase Dike, Sat Aug 10 13:46:03 2019,,NED35,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 21de1e4cea58b551c4a416aadb1dfacd,402995.5355,5042940.717,45.53324658,-94.24236157, 15T,3,10,-1, Dike orientation ,88.22719574,150.6207275,60.62072754,0.93869019, Diabase Dike, Sat Aug 10 13:45:54 2019,,NED35,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 2d172438596f4cc44e5eac3403ca9e9a,402996.8077,5042939.594,45.53323665,-94.24234506, 15T,3,10,-1, Dike orientation ,86.76254272,145.6197815,55.61978149,0.93869019, Diabase Dike, Sat Aug 10 13:45:44 2019,,NED35,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 10f2b44e48cdb1aa1473f1e528ca3cf6,402995.2841,5042941.82,45.53325647,-94.24236501, 15T,3,10,-1, Dike orientation ,83.13815308,148.7470245,58.74702454,0.93869019, Diabase Dike, Sat Aug 10 13:45:31 2019,,NED35,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 9dca4b93bf82b523fd7931921f6ebe2b,402996.8012,5042940.87,45.53324813,-94.24234539, 15T,4,10,-1, Dike orientation ,86.8895874,167.7380219,77.73802185,0.93869019, Diabase Dike, Sat Aug 10 13:45:18 2019,,NED35,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 6e09efc4f3c01b90a003079be39e6540,402995.2064,5042939.335,45.53323409,-94.24236551, 15T,4,5,-1, Dike orientation ,85.57391357,351.6618652,261.6618652,0.93869019, Diabase Dike, Sat Aug 10 13:45:07 2019,,NED35,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, d8985d3811da1382f8134c994c803019,402997.775,5042931.461,45.5331636,-94.24233106, 15T,4,10,-1, Dike orientation ,84.91474915,161.4845734,71.48457336,0.93869019, Diabase Dike, Sat Aug 10 13:44:22 2019,,NED35,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 9fd35e4c58be400ed3501c761639fca0,401367.5743,5043121.037,45.53464062,-94.26324257, 15T,4,5,-1, Dike orientation ,83.25421906,159.3475037,69.34750366,0.93869019, Diabase Dike, Wed Jul 24 15:52:31 2019, ,,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, c93ad7cf16119781704d61e823b4bfab,401367.5743,5043121.037,45.53464062,-94.26324257, 15T,4,5,-1, Dike orientation ,73.59950256,154.8781433,64.87814331,0.93869019, Diabase Dike, Wed Jul 24 15:52:20 2019, ,,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 9c792c7ef87ea4deb8e7b9f6d1471a32,401719.1629,5043103.414,45.53453173,-94.25873713, 15T,3,5,-1, Dike orientation ,80.88661194,117.7341614,27.73416138,0.93869019, Diabase Dike, Wed Jul 24 15:04:05 2019, ,,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 952e4afe3968f06ec55b7c9ab8c61dc0,401719.5049,5043106.021,45.53455525,-94.25873327, 15T,3,5,-1, Dike orientation ,77.07009888,114.2030258,24.20302582,0.93869019, Diabase Dike, Wed Jul 24 15:02:41 2019, ,,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 1025275234d0dbb5eb44ee6d8959011a,401719.8092,5043106.641,45.53456086,-94.2587295, 15T,3,5,-1, Dike orientation ,75.86857605,119.8156204,29.81562042,0.93869019, Diabase Dike, Wed Jul 24 15:02:10 2019, ,,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 6f6a810549938766eec42d25b77018a5,401725.8504,5043105.335,45.53454997,-94.25865188, 15T,4,5,-1, Dike orientation ,58.42128372,122.8825378,32.88253784,0.93869019, Diabase Dike, Wed Jul 24 14:56:20 2019, ,,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 6c93a6855f9893f0f149c49b1df12b61,401726.0582,5043104.396,45.53454154,-94.25864903, 15T,3,5,-1, Dike orientation ,54.59650421,121.9305191,31.9305191,0.93869019, Diabase Dike, Wed Jul 24 14:56:07 2019, Target 21. Odd orientation. Large block of granite but there is a possibility it is root heaved. ,,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 9a3ba636249be5cf6afb8c2eda690666,401717.4944,5043102.63,45.53452444,-94.25875833, 15T,3,5,-1, Dike orientation ,81.07284546,156.0583496,66.05834961,0.93869019, Diabase Dike, Wed Jul 24 14:49:55 2019, ,,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, efc1bc726d2d6434f9447ccf649d13ef,401758.5678,5043069.842,45.53423518,-94.25822583, 15T,3,5,-1, Dike orientation ,86.23941803,327.8049927,237.8049927,0.93869019, Diabase Dike, Wed Jul 24 14:21:10 2019,Was called target 18; sampled as NED24,NED24,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, e8e8cf47284f77168814166f3ec3c509,401757.183,5043070.031,45.53423669,-94.2582436, 15T,3,5,-1, Dike orientation ,86.41452026,159.938797,69.938797,0.93869019, Diabase Dike, Wed Jul 24 14:20:49 2019,Was called target 18; sampled as NED24,NED24,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 7731979fa7a4b85a987cb7762acacee3,401757.6054,5043071.506,45.53425002,-94.25823849, 15T,3,5,-1, Dike orientation ,89,145.1534729,55.1534729,0.93869019, Diabase Dike, Wed Jul 24 14:20:34 2019,Was called target 18; sampled as NED24,NED24,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 1e9a50deb39bfc826c4e20b637bad443,401757.352,5043072.045,45.53425484,-94.25824184, 15T,3,5,-1, Dike orientation ,86.58804321,152.2265778,62.22657776,0.93869019, Diabase Dike, Wed Jul 24 14:20:24 2019,Was called target 18; sampled as NED24,NED24,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, a26873f60c7a71979f81fdabd778f138,401776.9894,5043043.161,45.53399768,-94.2579846, 15T,4,5,-1, Dike orientation ,73.66027832,149.1049805,59.10498047,0.93869019, Diabase Dike, Wed Jul 24 14:09:07 2019,Was called target 17; sampled as NED23,NED23,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, fcd1018cbd63ea02919debc91e553219,401775.0352,5043042.521,45.53399165,-94.25800949, 15T,3,5,-1, Dike orientation ,83.22504425,148.3799286,58.37992859,0.93869019, Diabase Dike, Wed Jul 24 14:08:32 2019,Was called target 17; sampled as NED23,NED23,,
